lp_0001	MBLCLPDI_00001	0.0	57.143	455	519	72.97
lp_0755	MBLCLPDI_00401	9.03e-126	62.637	273	355	76.92
lp_0756	MBLCLPDI_00402	4.30e-161	63.554	332	450	81.63
lp_0757	MBLCLPDI_00403	4.22e-172	76.768	297	475	88.22
lp_0758	MBLCLPDI_02056	7.39e-14	24.201	219	65.1	46.12
lp_0758	MBLCLPDI_02052	2.39e-13	31.148	122	62.8	51.64
lp_0760	MBLCLPDI_00072	3.37e-173	51.007	447	490	72.26
lp_0760	MBLCLPDI_00716	1.48e-19	25.984	381	86.7	44.62
lp_0760	MBLCLPDI_00191	1.32e-17	24.496	347	80.9	45.82
lp_0760	MBLCLPDI_01561	3.35e-15	33.491	212	73.2	47.17
lp_0760	MBLCLPDI_01778	1.00e-14	47.273	55	64.7	74.55
lp_0761	MBLCLPDI_00407	2.92e-154	68.301	306	430	82.03
lp_0761	MBLCLPDI_01198	6.34e-72	39.423	312	228	57.37
lp_0761	MBLCLPDI_01813	4.99e-22	28.659	328	90.5	45.73
lp_0761	MBLCLPDI_01561	5.28e-07	21.176	340	46.6	40.29
lp_0761	MBLCLPDI_00191	7.62e-06	23.203	306	42.7	40.52
lp_0761	MBLCLPDI_00072	5.99e-05	28.369	141	40.0	46.81
lp_0762	MBLCLPDI_01054	8.38e-76	53.110	209	223	74.64
lp_0763	MBLCLPDI_01053	4.60e-07	29.032	62	41.2	62.90
lp_0763	MBLCLPDI_01052	5.84e-07	38.776	49	41.2	67.35
lp_0764	MBLCLPDI_00411	0.0	66.667	573	802	80.98
lp_0764	MBLCLPDI_00450	1.02e-09	34.959	123	56.6	52.85
lp_0765	MBLCLPDI_02056	1.56e-10	22.907	227	55.5	45.81
lp_0765	MBLCLPDI_02052	4.18e-08	29.412	136	48.1	49.26
lp_0766	MBLCLPDI_00072	4.57e-146	44.494	445	421	66.07
lp_0766	MBLCLPDI_01778	7.18e-16	51.786	56	67.8	75.00
lp_0766	MBLCLPDI_00191	2.24e-13	28.293	205	67.4	47.80
lp_0766	MBLCLPDI_00716	7.42e-11	23.973	292	59.7	41.44
lp_0766	MBLCLPDI_00407	1.17e-06	28.037	214	45.8	41.59
lp_0766	MBLCLPDI_01198	3.65e-06	26.768	198	45.1	42.93
lp_0766	MBLCLPDI_01561	4.97e-06	25.581	215	44.3	40.00
lp_0770	MBLCLPDI_00211	2.21e-148	57.360	394	422	75.13
lp_0770	MBLCLPDI_01828	3.00e-15	24.725	182	72.4	52.75
lp_0770	MBLCLPDI_01206	7.59e-13	23.210	405	65.1	45.43
lp_0770	MBLCLPDI_00013	1.46e-09	23.467	375	55.1	44.80
lp_0770	MBLCLPDI_01683	2.15e-08	28.824	170	51.6	48.82
lp_0770	MBLCLPDI_01950	5.95e-08	24.845	161	50.1	46.58
lp_0770	MBLCLPDI_01759	6.66e-07	23.750	160	46.6	48.12
lp_0770	MBLCLPDI_01034	2.78e-06	21.795	156	44.7	47.44
lp_0771	MBLCLPDI_00412	6.20e-110	67.619	210	310	83.81
lp_0772	MBLCLPDI_00414	0.0	80.240	668	1120	90.27
lp_0772	MBLCLPDI_00280	1.32e-15	20.872	321	76.6	45.48
lp_0772	MBLCLPDI_01294	1.65e-07	29.825	114	50.1	50.00
lp_0772	MBLCLPDI_00582	5.93e-07	30.172	116	48.1	49.14
lp_0772	MBLCLPDI_01305	5.07e-06	30.435	115	45.4	52.17
lp_0773	MBLCLPDI_00415	0.0	79.075	951	1561	88.85
lp_0773	MBLCLPDI_01042	4.40e-152	37.374	693	466	57.72
lp_0773	MBLCLPDI_01042	4.98e-23	47.500	120	101	70.83
lp_0773	MBLCLPDI_01042	5.27e-09	35.345	116	55.8	50.00
lp_0773	MBLCLPDI_00105	4.61e-07	30.769	104	48.1	50.00
lp_0773	MBLCLPDI_01606	1.20e-06	29.703	101	47.0	55.45
lp_0773	MBLCLPDI_01606	2.64e-06	28.455	123	45.8	48.78
lp_0773	MBLCLPDI_00038	3.71e-06	30.952	126	45.1	49.21
lp_0773	MBLCLPDI_00814	3.88e-06	27.737	137	45.1	47.45
lp_0773	MBLCLPDI_01668	4.37e-06	29.012	162	45.1	48.77
lp_0773	MBLCLPDI_00322	7.95e-06	32.143	112	44.3	50.00
lp_0773	MBLCLPDI_01862	9.27e-06	30.488	82	44.3	56.10
lp_0773	MBLCLPDI_02018	2.08e-05	29.524	105	43.9	48.57
lp_0774	MBLCLPDI_01744	7.78e-96	81.646	158	270	87.97
lp_0775	MBLCLPDI_00819	0.0	74.293	389	597	86.89
lp_0776	MBLCLPDI_00820	0.0	70.652	460	682	82.17
lp_0776	MBLCLPDI_00142	4.14e-13	25.769	260	66.6	41.92
lp_0776	MBLCLPDI_01689	1.07e-08	24.516	310	52.8	41.29
lp_0778	MBLCLPDI_01441	2.06e-22	34.483	174	84.7	56.90
lp_0779	MBLCLPDI_00417	9.54e-118	56.794	287	336	73.17
lp_0780	MBLCLPDI_00418	6.62e-171	74.143	321	474	86.29
lp_0781	MBLCLPDI_00419	3.44e-173	72.964	307	478	87.95
lp_0785	MBLCLPDI_00768	9.23e-30	31.381	239	112	49.37
lp_0785	MBLCLPDI_00047	2.08e-28	33.444	302	108	50.00
lp_0785	MBLCLPDI_01848	2.07e-26	29.344	259	102	47.49
lp_0785	MBLCLPDI_01787	2.77e-25	32.618	233	99.8	47.21
lp_0786	MBLCLPDI_00422	2.73e-119	82.741	197	332	90.86
lp_0786	MBLCLPDI_01243	5.67e-06	26.429	140	41.2	47.14
lp_0788	MBLCLPDI_00121	2.72e-11	25.397	252	59.3	46.03
lp_0789	MBLCLPDI_00426	1.27e-180	73.314	341	499	84.46
lp_0790	MBLCLPDI_00427	0.0	82.045	401	661	92.52
lp_0791	MBLCLPDI_00428	9.31e-101	53.414	249	290	73.90
lp_0791	MBLCLPDI_00185	2.87e-87	49.603	252	256	67.46
lp_0791	MBLCLPDI_00255	7.16e-77	44.177	249	229	66.27
lp_0792	MBLCLPDI_00429	0.0	77.602	442	693	86.88
lp_0794	MBLCLPDI_00432	3.43e-169	53.649	507	484	71.01
lp_0794	MBLCLPDI_00205	3.18e-100	41.247	417	305	63.55
lp_0794	MBLCLPDI_01141	1.22e-06	24.497	298	46.6	40.94
lp_0795	MBLCLPDI_00433	1.02e-29	60.759	79	97.1	75.95
lp_0796	MBLCLPDI_00434	7.14e-67	43.874	253	204	60.08
lp_0797	MBLCLPDI_00435	0.0	60.936	791	985	76.11
lp_0797	MBLCLPDI_00283	1.36e-10	31.169	154	56.6	43.51
lp_0799	MBLCLPDI_00436	2.38e-76	68.182	154	220	81.82
lp_0802	MBLCLPDI_00104	0.0	57.083	480	517	73.12
lp_0802	MBLCLPDI_00815	5.66e-46	27.609	460	163	45.87
lp_0802	MBLCLPDI_00321	5.97e-29	28.169	213	110	54.93
lp_0802	MBLCLPDI_00565	2.71e-27	32.536	209	105	60.29
lp_0802	MBLCLPDI_01670	4.01e-26	31.527	203	101	54.68
lp_0802	MBLCLPDI_01671	6.18e-26	33.654	208	101	58.65
lp_0802	MBLCLPDI_00409	2.90e-18	26.754	228	80.9	47.37
lp_0802	MBLCLPDI_00323	2.38e-16	27.602	221	74.7	46.15
lp_0802	MBLCLPDI_01669	1.92e-14	26.201	229	69.3	46.29
lp_0802	MBLCLPDI_00567	1.67e-11	22.131	244	60.8	41.80
lp_0802	MBLCLPDI_00207	1.17e-05	29.600	125	42.4	50.40
lp_0803	MBLCLPDI_00105	2.48e-128	71.074	242	359	84.30
lp_0803	MBLCLPDI_00814	2.06e-108	62.500	240	309	79.17
lp_0803	MBLCLPDI_01668	1.38e-93	53.909	243	271	74.49
lp_0803	MBLCLPDI_00566	2.15e-72	50.980	204	216	71.57
lp_0803	MBLCLPDI_00322	9.09e-72	48.523	237	216	67.09
lp_0803	MBLCLPDI_00208	3.03e-50	40.175	229	164	61.14
lp_0803	MBLCLPDI_02018	4.75e-46	41.975	243	158	60.91
lp_0803	MBLCLPDI_01723	3.97e-44	36.250	240	145	55.00
lp_0803	MBLCLPDI_00202	5.33e-44	35.294	238	145	57.14
lp_0803	MBLCLPDI_01802	5.88e-44	34.025	241	147	58.51
lp_0803	MBLCLPDI_02019	2.36e-40	39.189	222	135	56.31
lp_0803	MBLCLPDI_01945	6.35e-40	40.000	200	134	58.50
lp_0803	MBLCLPDI_00038	5.71e-39	35.780	218	131	59.63
lp_0803	MBLCLPDI_01606	7.78e-37	33.473	239	127	56.07
lp_0803	MBLCLPDI_01607	1.74e-33	30.769	260	118	55.77
lp_0803	MBLCLPDI_01862	1.07e-30	33.480	227	110	58.15
lp_0803	MBLCLPDI_01397	2.14e-27	32.057	209	101	52.63
lp_0803	MBLCLPDI_01120	1.52e-25	32.653	196	97.1	55.10
lp_0803	MBLCLPDI_01568	3.88e-25	30.263	228	96.7	50.00
lp_0803	MBLCLPDI_00558	4.04e-25	31.076	251	99.4	50.20
lp_0803	MBLCLPDI_00019	4.36e-23	32.143	224	93.6	51.79
lp_0803	MBLCLPDI_01846	3.93e-21	29.075	227	87.8	48.46
lp_0803	MBLCLPDI_01979	3.62e-20	26.977	215	82.4	51.63
lp_0803	MBLCLPDI_01829	5.86e-19	27.103	214	79.7	51.40
lp_0803	MBLCLPDI_00235	8.65e-19	26.484	219	78.2	51.60
lp_0803	MBLCLPDI_00557	1.15e-18	28.326	233	80.5	49.79
lp_0803	MBLCLPDI_01818	6.58e-18	30.594	219	78.2	47.49
lp_0803	MBLCLPDI_01818	1.22e-17	29.353	201	77.4	55.72
lp_0803	MBLCLPDI_00381	4.75e-15	25.098	255	70.1	44.71
lp_0803	MBLCLPDI_00381	8.84e-09	25.551	227	51.2	47.14
lp_0803	MBLCLPDI_00856	8.30e-15	24.123	228	69.3	46.93
lp_0803	MBLCLPDI_00856	6.13e-10	26.496	234	54.7	43.59
lp_0803	MBLCLPDI_01482	3.27e-14	24.413	213	66.6	47.89
lp_0803	MBLCLPDI_01970	1.51e-13	24.051	237	65.5	47.68
lp_0803	MBLCLPDI_01970	6.75e-05	29.508	122	39.3	50.82
lp_0803	MBLCLPDI_00977	2.55e-12	26.250	240	60.8	46.25
lp_0803	MBLCLPDI_01042	2.27e-09	32.353	102	53.1	54.90
lp_0803	MBLCLPDI_01042	1.08e-08	33.588	131	51.2	51.91
lp_0803	MBLCLPDI_01847	3.23e-08	28.025	157	49.7	47.77
lp_0803	MBLCLPDI_01707	7.85e-06	21.359	206	42.0	44.17
lp_0803	MBLCLPDI_00415	1.96e-05	31.313	99	41.2	52.53
lp_0803	MBLCLPDI_01706	6.20e-05	22.807	171	38.5	40.94
lp_0804	MBLCLPDI_00437	3.74e-54	51.299	154	167	70.13
lp_0805	MBLCLPDI_00241	2.74e-19	27.365	296	81.6	45.95
lp_0805	MBLCLPDI_00455	1.47e-16	25.170	294	73.9	42.86
lp_0805	MBLCLPDI_00595	5.24e-14	26.190	294	66.6	42.18
lp_0805	MBLCLPDI_00986	9.45e-10	23.944	284	53.9	42.61
lp_0805	MBLCLPDI_01058	5.91e-07	34.211	76	45.8	55.26
lp_0806	MBLCLPDI_00438	7.44e-125	72.247	227	349	83.26
lp_0807	MBLCLPDI_00439	1.22e-170	69.753	324	473	83.95
lp_0809	MBLCLPDI_00440	2.14e-67	62.838	148	197	81.76
lp_0810	MBLCLPDI_00441	1.38e-20	36.111	144	79.7	52.78
lp_0810	MBLCLPDI_00372	4.95e-05	33.929	56	37.7	55.36
lp_0811	MBLCLPDI_00443	9.38e-87	64.045	178	248	78.65
lp_0811	MBLCLPDI_01003	9.43e-14	27.624	181	64.3	43.09
lp_0811	MBLCLPDI_00779	7.15e-10	22.754	167	53.1	45.51
lp_0812	MBLCLPDI_01448	3.62e-100	53.036	247	288	71.66
lp_0812	MBLCLPDI_01217	6.39e-74	45.290	276	223	60.14
lp_0814	MBLCLPDI_00444	3.83e-137	62.457	293	386	78.50
lp_0815	MBLCLPDI_01821	5.15e-44	28.544	515	164	50.87
lp_0815	MBLCLPDI_00478	9.97e-23	29.752	363	97.8	50.14
lp_0816	MBLCLPDI_00454	2.16e-27	34.507	142	96.7	56.34
lp_0818	MBLCLPDI_00448	6.65e-134	70.849	271	376	83.03
lp_0819	MBLCLPDI_00449	3.95e-67	44.156	231	209	67.53
lp_0820	MBLCLPDI_00450	0.0	69.845	451	651	83.59
lp_0820	MBLCLPDI_00411	3.64e-08	31.092	119	51.2	50.42
lp_0822	MBLCLPDI_00451	0.0	69.307	606	861	81.19
lp_0822	MBLCLPDI_00147	6.45e-19	29.536	237	85.9	52.32
lp_0823	MBLCLPDI_02056	8.49e-11	26.383	235	56.2	43.40
lp_0824	MBLCLPDI_00595	1.79e-31	29.603	277	114	48.38
lp_0824	MBLCLPDI_01058	2.38e-24	28.364	275	95.1	46.18
lp_0824	MBLCLPDI_00241	3.23e-13	29.392	296	63.9	46.28
lp_0824	MBLCLPDI_00986	9.13e-12	27.273	110	59.7	53.64
lp_0824	MBLCLPDI_00455	3.28e-09	23.214	280	52.4	44.29
lp_0825	MBLCLPDI_01325	2.31e-09	28.125	128	50.8	50.00
lp_0826	MBLCLPDI_01697	6.23e-42	30.368	326	145	51.84
lp_0827	MBLCLPDI_00452	4.87e-47	66.667	99	142	79.80
lp_0829	MBLCLPDI_01718	1.39e-39	32.932	249	134	49.80
lp_0834	MBLCLPDI_01192	0.0	64.706	493	682	80.53
lp_0834	MBLCLPDI_00948	4.12e-29	23.600	500	116	42.80
lp_0834	MBLCLPDI_00882	1.44e-26	23.092	498	108	42.77
lp_0836	MBLCLPDI_00643	2.06e-47	55.469	128	145	72.66
lp_0838	MBLCLPDI_01439	4.95e-06	26.582	158	40.8	41.77
lp_0840	MBLCLPDI_00306	1.33e-81	36.774	465	256	56.34
lp_0840	MBLCLPDI_00391	7.75e-80	33.107	441	252	55.56
lp_0840	MBLCLPDI_01676	4.47e-54	29.157	439	185	51.25
lp_0840	MBLCLPDI_01455	1.10e-52	29.438	445	180	49.44
lp_0840	MBLCLPDI_01034	1.61e-44	28.941	425	158	50.12
lp_0840	MBLCLPDI_01436	5.53e-34	25.728	412	129	49.51
lp_0840	MBLCLPDI_01683	2.29e-14	24.931	361	70.9	45.98
lp_0840	MBLCLPDI_01950	1.45e-05	28.659	164	42.7	43.90
lp_0840	MBLCLPDI_01759	7.83e-05	24.324	185	40.4	44.86
lp_0841	MBLCLPDI_00222	2.68e-98	43.791	306	288	68.95
lp_0841	MBLCLPDI_00367	2.13e-81	42.345	307	246	61.89
lp_0842	MBLCLPDI_00366	0.0	57.365	706	831	74.50
lp_0843	MBLCLPDI_00365	8.57e-94	32.485	511	290	55.38
lp_0845	MBLCLPDI_00454	2.53e-33	43.478	138	111	58.70
lp_0845	MBLCLPDI_00390	8.93e-06	27.711	83	39.3	45.78
lp_0848	MBLCLPDI_00549	0.0	65.421	428	547	83.41
lp_0849	MBLCLPDI_00138	3.23e-41	24.444	540	152	44.44
lp_0849	MBLCLPDI_00544	5.42e-27	23.944	568	111	43.13
lp_0850	MBLCLPDI_00787	1.08e-50	44.845	194	165	62.37
lp_0852	MBLCLPDI_00138	1.25e-37	24.309	543	142	45.30
lp_0852	MBLCLPDI_00544	5.37e-21	23.784	555	92.4	40.90
lp_0853	MBLCLPDI_01804	1.97e-163	70.861	302	452	83.77
lp_0854	MBLCLPDI_00822	9.17e-80	38.462	325	242	60.62
lp_0856	MBLCLPDI_00453	0.0	46.761	633	588	64.45
lp_0857	MBLCLPDI_01803	0.0	46.380	815	734	64.05
lp_0861	MBLCLPDI_01796	0.0	61.522	460	570	81.30
lp_0861	MBLCLPDI_01282	4.99e-136	44.161	471	396	65.18
lp_0861	MBLCLPDI_00214	2.31e-118	40.881	477	352	63.52
lp_0861	MBLCLPDI_02030	1.43e-107	40.570	456	323	63.16
lp_0861	MBLCLPDI_01841	4.50e-25	23.491	464	103	47.84
lp_0861	MBLCLPDI_01807	1.38e-23	25.435	460	99.0	44.35
lp_0861	MBLCLPDI_00387	3.32e-21	24.945	453	92.0	46.14
lp_0861	MBLCLPDI_00106	1.34e-19	24.736	473	86.7	44.61
lp_0861	MBLCLPDI_01169	2.33e-19	23.894	452	86.3	45.80
lp_0861	MBLCLPDI_00416	1.04e-18	23.641	423	84.0	41.61
lp_0861	MBLCLPDI_00081	2.76e-18	23.908	435	82.8	44.83
lp_0861	MBLCLPDI_01657	1.39e-15	21.800	500	74.7	42.00
lp_0861	MBLCLPDI_00431	2.55e-15	22.897	428	73.6	41.12
lp_0861	MBLCLPDI_01047	2.11e-12	21.206	481	64.7	41.16
lp_0861	MBLCLPDI_01993	6.92e-11	24.496	347	59.7	41.21
lp_0861	MBLCLPDI_01438	7.11e-11	22.174	460	59.7	44.13
lp_0861	MBLCLPDI_01533	5.05e-08	21.884	361	50.8	43.77
lp_0861	MBLCLPDI_00497	3.25e-06	22.727	308	45.1	46.10
lp_0861	MBLCLPDI_01532	6.04e-05	23.223	211	40.8	41.23
lp_0863	MBLCLPDI_01139	1.23e-06	26.190	168	44.7	47.62
lp_0864	MBLCLPDI_01795	3.23e-54	57.353	136	163	74.26
lp_0864	MBLCLPDI_00872	1.66e-08	36.905	84	46.6	52.38
lp_0866	MBLCLPDI_01794	2.64e-66	54.396	182	198	68.68
lp_0866	MBLCLPDI_01308	1.23e-13	31.724	145	62.8	46.90
lp_0868	MBLCLPDI_01793	6.84e-50	47.917	144	152	68.75
lp_0868	MBLCLPDI_01437	4.58e-19	30.065	153	74.7	52.29
lp_0869	MBLCLPDI_01792	6.94e-14	43.443	122	62.0	60.66
lp_0871	MBLCLPDI_01791	1.14e-77	44.840	281	233	62.99
lp_0872	MBLCLPDI_01808	2.62e-20	28.235	170	81.3	50.59
lp_0874	MBLCLPDI_00048	6.43e-103	51.661	271	311	71.22
lp_0874	MBLCLPDI_00699	6.46e-93	49.091	275	285	70.18
lp_0874	MBLCLPDI_00832	2.13e-89	49.462	279	276	67.03
lp_0874	MBLCLPDI_01335	4.51e-88	47.500	280	273	65.36
lp_0874	MBLCLPDI_00047	1.72e-77	53.232	263	243	69.58
lp_0874	MBLCLPDI_01787	6.27e-72	44.828	261	229	66.28
lp_0874	MBLCLPDI_01848	3.27e-67	40.441	272	217	60.29
lp_0874	MBLCLPDI_00768	9.29e-55	36.400	250	184	60.00
lp_0874	MBLCLPDI_00378	1.37e-20	27.660	282	89.7	43.26
lp_0874	MBLCLPDI_00338	2.70e-16	24.903	257	76.6	42.80
lp_0874	MBLCLPDI_02067	6.89e-16	26.070	257	75.5	42.41
lp_0874	MBLCLPDI_01534	4.21e-13	25.652	230	66.6	43.48
lp_0874	MBLCLPDI_02078	1.13e-07	24.038	208	49.7	43.27
lp_0874	MBLCLPDI_02096	7.91e-07	22.613	199	47.4	43.22
lp_0874	MBLCLPDI_01879	9.47e-05	25.758	132	40.4	40.91
lp_0875	MBLCLPDI_01998	2.47e-09	36.232	69	45.4	52.17
lp_0878	MBLCLPDI_01668	2.41e-149	79.268	246	412	92.28
lp_0878	MBLCLPDI_00105	4.31e-91	53.527	241	265	73.03
lp_0878	MBLCLPDI_00814	2.65e-87	54.286	245	255	72.65
lp_0878	MBLCLPDI_00322	4.37e-68	44.177	249	206	64.66
lp_0878	MBLCLPDI_00566	1.57e-63	46.154	208	194	67.31
lp_0878	MBLCLPDI_00208	5.59e-53	39.565	230	171	64.35
lp_0878	MBLCLPDI_00038	5.19e-45	39.286	224	147	56.70
lp_0878	MBLCLPDI_00202	5.52e-45	35.223	247	147	58.70
lp_0878	MBLCLPDI_02018	1.28e-44	40.435	230	154	62.61
lp_0878	MBLCLPDI_02019	4.30e-41	34.821	224	137	58.93
lp_0878	MBLCLPDI_01606	3.80e-38	38.333	240	130	58.33
lp_0878	MBLCLPDI_01945	3.14e-35	35.683	227	122	56.39
lp_0878	MBLCLPDI_01723	2.26e-32	31.746	252	115	54.37
lp_0878	MBLCLPDI_01802	3.67e-32	30.453	243	117	54.73
lp_0878	MBLCLPDI_01607	1.53e-29	30.000	230	108	55.65
lp_0878	MBLCLPDI_01120	1.59e-26	31.841	201	99.8	55.72
lp_0878	MBLCLPDI_01979	1.85e-26	33.178	214	99.4	50.93
lp_0878	MBLCLPDI_01568	2.32e-23	30.093	216	91.7	52.78
lp_0878	MBLCLPDI_01862	2.53e-23	27.511	229	91.3	52.40
lp_0878	MBLCLPDI_01397	3.74e-23	29.268	205	90.5	51.22
lp_0878	MBLCLPDI_00558	5.51e-22	30.870	230	90.1	49.13
lp_0878	MBLCLPDI_01818	4.10e-20	30.303	231	84.7	46.75
lp_0878	MBLCLPDI_01818	4.05e-19	28.788	198	81.6	55.05
lp_0878	MBLCLPDI_00557	2.46e-18	28.571	259	79.7	50.58
lp_0878	MBLCLPDI_01829	3.41e-17	27.586	232	75.1	49.57
lp_0878	MBLCLPDI_01846	2.27e-16	25.911	247	73.9	46.56
lp_0878	MBLCLPDI_00856	3.19e-15	24.268	239	70.5	44.35
lp_0878	MBLCLPDI_00856	1.55e-10	24.889	225	56.6	45.78
lp_0878	MBLCLPDI_00019	1.29e-14	26.457	223	68.6	49.33
lp_0878	MBLCLPDI_00235	3.35e-14	23.256	215	65.9	49.77
lp_0878	MBLCLPDI_00381	1.21e-12	25.000	236	62.8	45.76
lp_0878	MBLCLPDI_00381	1.53e-10	26.667	195	56.6	49.74
lp_0878	MBLCLPDI_01847	1.38e-12	26.404	178	62.8	51.12
lp_0878	MBLCLPDI_00977	1.41e-12	27.358	212	61.6	49.06
lp_0878	MBLCLPDI_01707	3.33e-10	25.238	210	55.1	48.57
lp_0878	MBLCLPDI_01970	1.78e-09	22.269	238	53.1	47.48
lp_0878	MBLCLPDI_01970	1.96e-06	25.258	194	43.9	45.36
lp_0878	MBLCLPDI_01042	1.05e-07	33.871	124	48.1	54.84
lp_0878	MBLCLPDI_01042	1.02e-06	35.714	84	45.1	54.76
lp_0878	MBLCLPDI_01482	3.24e-07	23.853	218	45.8	43.58
lp_0881	MBLCLPDI_01669	7.12e-139	67.266	278	389	82.37
lp_0881	MBLCLPDI_00323	1.34e-23	30.144	209	92.8	53.11
lp_0881	MBLCLPDI_00409	2.01e-23	32.271	251	92.8	49.00
lp_0881	MBLCLPDI_00567	2.82e-13	24.324	222	64.3	44.59
lp_0881	MBLCLPDI_00815	1.02e-10	26.721	247	57.4	41.70
lp_0881	MBLCLPDI_00104	1.84e-10	28.402	169	56.6	49.70
lp_0882	MBLCLPDI_01670	4.83e-107	72.549	204	303	85.29
lp_0882	MBLCLPDI_00815	1.10e-35	31.553	206	127	58.25
lp_0882	MBLCLPDI_01671	1.68e-35	40.099	202	121	59.41
lp_0882	MBLCLPDI_00321	9.67e-31	32.381	210	109	54.29
lp_0882	MBLCLPDI_00565	9.78e-31	32.673	202	108	54.95
lp_0882	MBLCLPDI_00104	3.24e-27	30.986	213	103	58.22
lp_0882	MBLCLPDI_00207	3.24e-08	24.648	142	48.1	47.89
lp_0882	MBLCLPDI_01724	9.05e-07	26.230	122	44.3	44.26
lp_0882	MBLCLPDI_01725	7.71e-05	30.709	127	38.5	48.82
lp_0883	MBLCLPDI_01671	1.96e-106	71.429	217	301	88.48
lp_0883	MBLCLPDI_01670	4.26e-39	35.644	202	130	60.40
lp_0883	MBLCLPDI_00815	4.30e-34	33.171	205	123	61.95
lp_0883	MBLCLPDI_00104	1.41e-33	38.647	207	121	59.90
lp_0883	MBLCLPDI_00321	9.01e-28	31.507	219	101	53.42
lp_0883	MBLCLPDI_00565	4.61e-25	31.188	202	94.0	57.43
lp_0884	MBLCLPDI_01924	7.11e-22	35.338	133	87.0	56.39
lp_0884	MBLCLPDI_01213	1.12e-17	34.677	124	75.1	54.03
lp_0888	MBLCLPDI_00416	0.0	60.317	441	554	79.59
lp_0888	MBLCLPDI_00081	1.15e-20	28.329	353	89.7	44.76
lp_0888	MBLCLPDI_01796	1.82e-20	25.791	411	89.4	44.53
lp_0888	MBLCLPDI_00106	4.05e-15	23.937	447	72.8	43.40
lp_0888	MBLCLPDI_00387	2.86e-13	23.568	454	67.4	43.39
lp_0888	MBLCLPDI_01657	2.56e-12	22.436	468	64.3	41.24
lp_0888	MBLCLPDI_01169	9.89e-12	22.788	452	62.4	42.48
lp_0888	MBLCLPDI_01841	7.37e-11	22.462	463	59.7	43.41
lp_0888	MBLCLPDI_00214	3.53e-10	22.965	479	57.4	40.08
lp_0888	MBLCLPDI_02030	1.14e-08	21.789	436	52.8	44.72
lp_0888	MBLCLPDI_01282	1.51e-08	25.822	426	52.4	41.55
lp_0888	MBLCLPDI_00431	7.28e-08	21.330	436	50.1	39.91
lp_0888	MBLCLPDI_00497	6.59e-07	25.587	426	47.0	42.02
lp_0888	MBLCLPDI_01993	6.62e-07	21.290	465	47.0	40.65
lp_0888	MBLCLPDI_01533	7.52e-07	26.471	340	47.0	43.53
lp_0888	MBLCLPDI_01807	1.17e-06	21.368	468	46.2	41.24
lp_0888	MBLCLPDI_00496	2.76e-05	24.008	479	42.0	41.75
lp_0889	MBLCLPDI_00390	4.88e-06	30.435	69	39.7	52.17
lp_0889	MBLCLPDI_01088	1.21e-05	25.556	90	38.9	51.11
lp_0893	MBLCLPDI_02045	4.03e-130	47.644	382	375	69.37
lp_0893	MBLCLPDI_01676	8.99e-07	22.794	136	46.2	49.26
lp_0893	MBLCLPDI_01455	3.10e-05	28.889	90	41.6	50.00
lp_0893	MBLCLPDI_00211	4.62e-05	23.515	404	40.8	43.56
lp_0896	MBLCLPDI_01784	0.0	61.882	425	541	78.59
lp_0897	MBLCLPDI_00872	2.63e-23	34.074	135	85.5	52.59
lp_0897	MBLCLPDI_01795	8.60e-11	32.787	122	52.4	45.08
lp_0900	MBLCLPDI_01997	1.02e-53	39.450	218	168	60.55
lp_0900	MBLCLPDI_01783	4.35e-52	40.777	206	164	60.68
lp_0900	MBLCLPDI_00257	2.19e-43	35.185	216	141	57.41
lp_0900	MBLCLPDI_01154	1.85e-13	27.727	220	63.9	45.45
lp_0900	MBLCLPDI_01886	4.35e-13	25.980	204	62.0	47.06
lp_0900	MBLCLPDI_00152	3.43e-11	30.973	113	57.0	43.36
lp_0900	MBLCLPDI_00318	8.40e-10	24.103	195	53.1	40.00
lp_0900	MBLCLPDI_00688	5.86e-08	30.556	108	47.4	46.30
lp_0900	MBLCLPDI_01853	6.65e-05	22.093	172	38.5	40.12
lp_0901	MBLCLPDI_01997	4.47e-65	45.070	213	197	64.32
lp_0901	MBLCLPDI_01783	1.56e-58	43.810	210	180	59.52
lp_0901	MBLCLPDI_00257	2.05e-39	35.211	213	131	55.87
lp_0901	MBLCLPDI_01154	5.48e-19	29.787	235	79.0	42.13
lp_0901	MBLCLPDI_01886	4.46e-14	25.743	202	64.7	45.54
lp_0901	MBLCLPDI_00152	4.02e-11	31.633	98	56.6	48.98
lp_0901	MBLCLPDI_00318	2.11e-10	31.429	105	54.7	42.86
lp_0901	MBLCLPDI_00688	7.64e-07	31.683	101	44.3	47.52
lp_0901	MBLCLPDI_01853	1.82e-06	21.287	202	42.7	37.13
lp_0902	MBLCLPDI_01194	0.0	47.154	615	563	69.92
lp_0902	MBLCLPDI_00217	2.98e-20	28.723	282	89.0	50.00
lp_0905	MBLCLPDI_01924	4.76e-34	44.693	179	133	55.87
lp_0905	MBLCLPDI_01213	3.59e-16	31.783	129	77.8	51.16
lp_0907	MBLCLPDI_01782	1.24e-67	46.411	209	203	69.86
lp_0907	MBLCLPDI_00616	1.11e-46	36.916	214	149	61.21
lp_0907	MBLCLPDI_01928	4.21e-14	27.225	191	64.3	46.60
lp_0910	MBLCLPDI_01781	0.0	58.488	754	932	76.66
lp_0910	MBLCLPDI_00218	9.55e-170	37.533	754	504	58.36
