stu0001	MBLCLPDI_00001	2.35e-121	43.545	457	357	63.46
stu0433	MBLCLPDI_01846	7.15e-53	29.318	440	187	49.77
stu0433	MBLCLPDI_00558	1.48e-29	26.909	275	119	49.45
stu0433	MBLCLPDI_00557	1.40e-28	30.120	249	115	49.00
stu0433	MBLCLPDI_01607	2.79e-24	30.189	265	99.0	47.55
stu0433	MBLCLPDI_00202	1.30e-21	27.350	234	90.5	52.99
stu0433	MBLCLPDI_01120	5.43e-21	28.395	243	89.0	47.33
stu0433	MBLCLPDI_00105	1.03e-19	28.821	229	84.7	49.78
stu0433	MBLCLPDI_00208	1.04e-19	31.513	238	87.0	52.94
stu0433	MBLCLPDI_01802	2.51e-18	30.131	229	82.8	50.66
stu0433	MBLCLPDI_01606	6.98e-18	28.692	237	80.5	49.37
stu0433	MBLCLPDI_02018	5.77e-17	30.986	213	80.1	51.17
stu0433	MBLCLPDI_00814	1.97e-16	30.769	221	75.1	48.87
stu0433	MBLCLPDI_00566	2.09e-16	30.732	205	74.3	49.27
stu0433	MBLCLPDI_01397	4.70e-16	27.778	216	73.9	48.15
stu0433	MBLCLPDI_01668	1.07e-15	27.869	244	73.2	50.00
stu0433	MBLCLPDI_00038	7.04e-15	25.306	245	70.5	47.76
stu0433	MBLCLPDI_01945	1.40e-14	31.111	180	69.7	51.67
stu0433	MBLCLPDI_01723	3.82e-13	26.415	212	65.5	46.70
stu0433	MBLCLPDI_01568	3.95e-13	24.670	227	65.9	46.70
stu0433	MBLCLPDI_02019	6.08e-13	31.443	194	64.7	50.00
stu0433	MBLCLPDI_00322	9.30e-12	26.923	234	61.2	45.73
stu0433	MBLCLPDI_01818	1.62e-11	26.238	202	62.4	47.03
stu0433	MBLCLPDI_01818	4.84e-07	29.016	193	48.1	43.52
stu0433	MBLCLPDI_01979	1.15e-10	24.651	215	58.2	47.91
stu0433	MBLCLPDI_01862	1.48e-08	24.031	258	52.0	43.41
stu0433	MBLCLPDI_00856	6.37e-07	21.818	220	48.1	45.91
stu0433	MBLCLPDI_00856	5.86e-06	24.155	207	45.1	42.51
stu0433	MBLCLPDI_00235	3.42e-05	27.429	175	41.2	45.71
stu0433	MBLCLPDI_00381	6.53e-05	28.144	167	41.6	41.32
stu0434	MBLCLPDI_01846	2.91e-163	43.101	587	476	62.18
stu0434	MBLCLPDI_00019	7.00e-72	29.468	526	237	50.95
stu0434	MBLCLPDI_01847	1.28e-59	25.958	574	204	48.43
stu0434	MBLCLPDI_00557	7.60e-38	24.400	500	143	45.20
stu0434	MBLCLPDI_00558	7.40e-35	24.747	594	135	43.77
stu0434	MBLCLPDI_00814	5.93e-19	30.317	221	82.4	47.06
stu0434	MBLCLPDI_00105	2.93e-17	28.821	229	77.8	46.72
stu0434	MBLCLPDI_01607	5.34e-17	28.326	233	77.4	45.49
stu0434	MBLCLPDI_01802	1.53e-16	28.571	238	77.4	48.74
stu0434	MBLCLPDI_01568	1.83e-16	31.959	194	75.9	51.03
stu0434	MBLCLPDI_01120	2.64e-16	26.531	196	75.1	52.04
stu0434	MBLCLPDI_01723	1.94e-15	29.577	213	72.4	48.83
stu0434	MBLCLPDI_00038	1.54e-14	27.273	231	69.3	45.45
stu0434	MBLCLPDI_00322	5.99e-13	27.660	235	65.1	46.38
stu0434	MBLCLPDI_01979	6.57e-13	26.267	217	65.1	47.47
stu0434	MBLCLPDI_01606	2.27e-12	25.854	205	63.9	49.27
stu0434	MBLCLPDI_00208	2.60e-12	27.074	229	64.3	48.47
stu0434	MBLCLPDI_01668	3.29e-12	24.017	229	62.8	45.41
stu0434	MBLCLPDI_00202	7.52e-12	23.348	227	61.6	45.37
stu0434	MBLCLPDI_01945	2.14e-11	25.000	228	60.5	45.18
stu0434	MBLCLPDI_00566	3.13e-11	27.692	195	59.3	45.13
stu0434	MBLCLPDI_02019	3.08e-09	24.402	209	53.5	43.54
stu0434	MBLCLPDI_01397	3.72e-09	28.700	223	53.5	44.84
stu0434	MBLCLPDI_01862	5.96e-09	25.333	225	53.1	46.67
stu0434	MBLCLPDI_02018	1.07e-07	24.623	199	50.4	45.73
stu0434	MBLCLPDI_00856	2.56e-06	26.214	206	45.8	46.60
stu0434	MBLCLPDI_00977	2.60e-06	26.512	215	45.1	41.86
stu0434	MBLCLPDI_00381	2.10e-05	24.324	259	43.1	45.17
stu0434	MBLCLPDI_01818	7.38e-05	25.806	186	41.2	44.09
stu0438	MBLCLPDI_00771	1.68e-115	64.557	237	327	81.86
stu0439	MBLCLPDI_00772	3.16e-64	52.514	179	192	72.07
stu0440	MBLCLPDI_00840	7.81e-90	50.177	283	265	67.84
stu0441	MBLCLPDI_00863	1.16e-20	49.275	69	73.6	72.46
stu0442	MBLCLPDI_01758	4.19e-05	34.722	72	41.2	52.78
stu0447	MBLCLPDI_00823	1.73e-131	59.164	311	375	76.21
stu0451	MBLCLPDI_00228	0.0	59.644	674	839	76.11
stu0451	MBLCLPDI_01432	7.58e-13	29.630	189	67.4	44.44
stu0451	MBLCLPDI_01432	6.56e-07	28.302	159	48.1	48.43
stu0451	MBLCLPDI_00554	3.76e-11	32.353	136	62.0	47.06
stu0451	MBLCLPDI_00554	5.62e-07	21.639	305	48.5	45.25
stu0451	MBLCLPDI_00680	3.15e-07	26.000	150	49.3	42.67
stu0452	MBLCLPDI_02073	7.50e-13	26.699	206	63.5	46.12
stu0452	MBLCLPDI_01030	5.96e-12	25.581	301	60.8	46.84
stu0452	MBLCLPDI_01691	1.19e-09	22.759	290	53.9	42.07
stu0452	MBLCLPDI_01734	9.57e-07	33.333	84	45.1	51.19
stu0452	MBLCLPDI_02064	6.09e-06	34.921	63	42.7	57.14
stu0453	MBLCLPDI_00645	5.74e-20	36.429	140	85.1	52.14
stu0455	MBLCLPDI_00502	7.33e-06	24.272	103	42.0	53.40
stu0456	MBLCLPDI_01400	1.10e-15	25.333	300	72.8	45.33
stu0457	MBLCLPDI_00583	0.0	54.535	882	964	71.43
stu0458	MBLCLPDI_01394	1.51e-06	51.724	29	39.7	72.41
stu0461	MBLCLPDI_01394	2.28e-05	34.444	90	41.2	52.22
stu0462	MBLCLPDI_00377	4.60e-101	52.107	261	291	74.33
stu0463	MBLCLPDI_00378	0.0	68.878	392	556	79.85
stu0463	MBLCLPDI_00699	3.35e-36	27.273	363	132	44.35
stu0463	MBLCLPDI_00048	1.22e-33	27.415	383	125	46.21
stu0463	MBLCLPDI_00832	2.45e-33	26.613	372	124	45.43
stu0463	MBLCLPDI_01335	1.31e-32	28.134	359	122	43.45
stu0463	MBLCLPDI_01534	2.86e-18	24.773	331	81.3	40.79
stu0463	MBLCLPDI_00338	9.46e-12	24.918	305	61.6	41.31
stu0463	MBLCLPDI_02067	6.03e-10	26.909	275	56.2	40.73
stu0463	MBLCLPDI_02078	1.91e-07	22.581	341	48.5	41.64
stu0467	MBLCLPDI_00215	7.34e-48	28.101	395	164	49.87
stu0467	MBLCLPDI_01856	1.91e-19	27.425	299	85.1	43.14
stu0470	MBLCLPDI_00233	2.62e-07	23.048	269	46.6	40.15
stu0471	MBLCLPDI_01006	6.19e-07	21.327	211	45.8	45.02
stu0477	MBLCLPDI_00554	0.0	65.203	888	1213	80.18
stu0477	MBLCLPDI_00680	1.64e-75	26.581	854	261	45.32
stu0477	MBLCLPDI_01432	2.18e-26	21.596	852	111	35.92
stu0477	MBLCLPDI_00228	2.74e-13	23.445	418	69.3	42.34
stu0477	MBLCLPDI_00228	3.71e-13	33.333	138	68.9	50.72
stu0478	MBLCLPDI_00511	2.49e-05	42.857	35	34.3	60.00
stu0479	MBLCLPDI_00510	5.50e-51	39.738	229	162	57.64
stu0480	MBLCLPDI_00512	6.43e-34	37.580	157	114	65.61
stu0482	MBLCLPDI_00514	0.0	73.790	496	763	86.49
stu0482	MBLCLPDI_00516	4.05e-25	27.007	411	103	42.82
stu0483	MBLCLPDI_00515	2.36e-92	43.949	314	272	63.69
stu0484	MBLCLPDI_00516	0.0	78.970	466	755	89.48
stu0484	MBLCLPDI_00514	5.78e-22	28.819	288	94.4	43.40
stu0485	MBLCLPDI_00517	2.98e-27	39.073	151	95.5	57.62
stu0486	MBLCLPDI_00720	3.14e-81	37.913	393	252	56.49
stu0486	MBLCLPDI_00523	1.16e-28	26.817	399	112	46.12
stu0487	MBLCLPDI_00733	0.0	75.888	394	598	88.07
stu0487	MBLCLPDI_00719	3.16e-24	31.959	291	100	48.45
stu0487	MBLCLPDI_00793	1.53e-14	28.958	259	70.9	43.63
stu0487	MBLCLPDI_01501	3.08e-13	26.966	178	66.6	48.88
stu0487	MBLCLPDI_01638	5.42e-12	33.099	142	63.2	47.18
stu0487	MBLCLPDI_01835	8.33e-11	32.075	159	59.3	46.54
stu0487	MBLCLPDI_00784	2.52e-09	28.279	244	54.7	44.26
stu0488	MBLCLPDI_00428	5.22e-89	48.790	248	260	68.55
stu0488	MBLCLPDI_00185	5.50e-78	44.400	250	232	65.60
stu0488	MBLCLPDI_00255	1.70e-75	43.600	250	226	64.00
stu0489	MBLCLPDI_00359	1.72e-72	54.040	198	215	72.73
stu0490	MBLCLPDI_00361	6.76e-48	32.278	316	159	50.32
stu0490	MBLCLPDI_00355	4.33e-18	31.548	168	80.1	49.40
stu0492	MBLCLPDI_00362	1.60e-20	31.000	100	75.9	60.00
stu0493	MBLCLPDI_00363	1.80e-104	52.613	287	302	70.03
stu0494	MBLCLPDI_01562	1.45e-91	41.131	389	278	62.72
stu0496	MBLCLPDI_01426	8.20e-38	46.207	145	130	62.07
stu0496	MBLCLPDI_01517	1.31e-16	40.769	130	73.6	53.08
stu0496	MBLCLPDI_01600	1.39e-14	30.159	189	65.9	48.15
stu0496	MBLCLPDI_01968	1.47e-13	29.508	183	62.8	48.09
stu0496	MBLCLPDI_02015	4.97e-13	37.302	126	63.2	51.59
stu0497	MBLCLPDI_00241	4.41e-44	31.985	272	147	55.15
stu0497	MBLCLPDI_00455	7.93e-35	32.103	271	122	50.55
stu0497	MBLCLPDI_00986	3.38e-21	28.727	275	86.3	48.73
stu0497	MBLCLPDI_01058	8.84e-14	26.316	266	65.9	44.74
stu0497	MBLCLPDI_00595	1.39e-05	24.555	281	41.2	39.86
stu0505	MBLCLPDI_00828	0.0	79.538	303	518	88.78
stu0507	MBLCLPDI_00829	0.0	49.277	692	669	68.06
stu0508	MBLCLPDI_00763	1.81e-23	55.714	70	81.6	78.57
stu0509	MBLCLPDI_00106	9.75e-115	41.002	439	341	62.19
stu0509	MBLCLPDI_01438	5.63e-114	41.348	445	339	64.27
stu0509	MBLCLPDI_00431	1.41e-81	33.032	442	256	55.43
stu0509	MBLCLPDI_01047	5.97e-75	30.407	467	238	54.82
stu0509	MBLCLPDI_01169	2.02e-61	33.088	408	203	51.23
stu0509	MBLCLPDI_01657	4.82e-60	32.134	417	200	52.76
stu0509	MBLCLPDI_00214	8.17e-12	21.268	489	62.8	41.31
stu0509	MBLCLPDI_01841	2.59e-10	21.861	462	57.8	40.26
stu0509	MBLCLPDI_01282	4.48e-10	20.044	454	57.4	40.75
stu0509	MBLCLPDI_01796	4.33e-09	25.726	241	53.9	42.74
stu0509	MBLCLPDI_00387	5.12e-09	23.709	426	53.9	40.61
stu0509	MBLCLPDI_01807	5.89e-06	22.472	445	44.3	40.00
stu0509	MBLCLPDI_00081	7.84e-06	20.884	249	43.9	40.96
stu0509	MBLCLPDI_00416	3.14e-05	21.021	333	42.0	38.44
stu0515	MBLCLPDI_01692	1.43e-53	47.208	197	168	67.51
stu0520	MBLCLPDI_02073	5.09e-19	27.848	237	81.3	45.15
stu0520	MBLCLPDI_01030	5.71e-13	26.291	213	63.9	46.48
stu0520	MBLCLPDI_01686	5.15e-10	23.963	217	55.1	44.70
stu0520	MBLCLPDI_01734	5.26e-09	22.535	213	52.0	45.07
stu0520	MBLCLPDI_01691	5.46e-09	26.364	220	52.0	42.73
stu0520	MBLCLPDI_02064	1.16e-06	28.205	195	45.1	46.15
stu0521	MBLCLPDI_01015	8.58e-34	45.775	142	112	68.31
stu0522	MBLCLPDI_01016	1.51e-125	62.543	291	357	72.85
stu0522	MBLCLPDI_00650	9.67e-42	35.115	262	142	52.29
stu0522	MBLCLPDI_01678	1.10e-41	36.574	216	142	59.72
stu0522	MBLCLPDI_01985	5.61e-40	35.316	269	137	52.42
stu0522	MBLCLPDI_00845	2.21e-10	28.926	242	55.5	45.87
stu0523	MBLCLPDI_00076	5.45e-65	55.000	180	193	71.67
stu0524	MBLCLPDI_00509	1.57e-163	58.255	424	462	76.65
stu0524	MBLCLPDI_01988	7.80e-42	30.946	391	149	49.62
stu0525	MBLCLPDI_00129	3.87e-112	53.559	295	323	70.17
stu0526	MBLCLPDI_00091	2.81e-144	52.975	353	409	72.52
stu0526	MBLCLPDI_01017	3.25e-123	49.020	357	355	69.19
stu0526	MBLCLPDI_01772	1.30e-10	28.902	173	58.2	44.51
stu0527	MBLCLPDI_00090	0.0	65.655	1054	1429	80.46
stu0527	MBLCLPDI_01018	4.72e-125	33.861	632	398	57.59
stu0527	MBLCLPDI_01018	6.46e-37	26.566	399	145	47.62
stu0527	MBLCLPDI_01018	1.02e-11	39.080	87	64.7	62.07
stu0527	MBLCLPDI_01080	5.79e-08	23.381	278	52.0	44.24
stu0536	MBLCLPDI_00342	2.39e-58	55.090	167	176	73.05
stu0537	MBLCLPDI_00343	5.15e-32	63.934	122	105	72.95
stu0538	MBLCLPDI_01847	1.05e-127	38.406	552	383	59.78
stu0538	MBLCLPDI_01846	8.37e-80	30.494	587	259	52.13
stu0538	MBLCLPDI_00019	8.32e-70	26.538	569	231	52.90
stu0538	MBLCLPDI_00557	1.94e-34	23.965	459	133	47.06
stu0538	MBLCLPDI_00558	1.28e-30	25.893	448	122	45.31
stu0538	MBLCLPDI_00202	6.08e-25	29.237	236	100	53.39
stu0538	MBLCLPDI_01607	9.41e-25	30.800	250	100	52.80
stu0538	MBLCLPDI_00105	9.48e-23	30.180	222	93.6	49.10
stu0538	MBLCLPDI_01120	3.20e-22	27.917	240	92.4	51.67
stu0538	MBLCLPDI_01802	7.07e-21	26.991	226	90.5	54.42
stu0538	MBLCLPDI_01606	5.00e-19	26.104	249	83.6	48.19
stu0538	MBLCLPDI_01723	5.92e-19	29.075	227	82.8	51.98
stu0538	MBLCLPDI_00814	6.41e-19	29.817	218	82.4	50.00
stu0538	MBLCLPDI_01668	8.33e-18	29.333	225	79.3	51.56
stu0538	MBLCLPDI_00208	2.59e-17	27.197	239	79.7	50.63
stu0538	MBLCLPDI_01945	5.75e-17	28.713	202	76.6	48.51
stu0538	MBLCLPDI_00038	7.43e-16	27.727	220	73.2	45.00
stu0538	MBLCLPDI_02018	2.82e-14	27.826	230	71.6	49.13
stu0538	MBLCLPDI_01979	1.46e-13	25.592	211	66.6	47.39
stu0538	MBLCLPDI_01568	4.84e-13	24.762	210	65.9	49.52
stu0538	MBLCLPDI_02019	4.93e-13	31.677	161	64.7	54.66
stu0538	MBLCLPDI_00566	6.77e-13	29.032	155	63.9	49.03
stu0538	MBLCLPDI_00322	7.25e-13	27.155	232	64.7	47.41
stu0538	MBLCLPDI_01397	7.47e-13	25.203	246	64.7	46.34
stu0538	MBLCLPDI_01862	5.48e-11	24.280	243	59.3	46.91
stu0538	MBLCLPDI_01818	2.38e-10	25.000	196	58.5	47.45
stu0538	MBLCLPDI_01818	7.66e-05	24.405	168	41.2	47.62
stu0538	MBLCLPDI_00977	2.64e-09	26.512	215	54.3	44.19
stu0538	MBLCLPDI_00856	6.78e-06	24.457	184	44.7	44.57
stu0539	MBLCLPDI_01846	6.04e-167	43.845	593	485	63.91
stu0539	MBLCLPDI_00019	2.79e-86	33.470	487	275	54.83
stu0539	MBLCLPDI_01847	2.02e-69	30.739	501	231	51.70
stu0539	MBLCLPDI_00557	2.92e-53	25.287	522	187	49.04
stu0539	MBLCLPDI_00558	5.58e-40	24.573	586	150	46.08
stu0539	MBLCLPDI_01607	4.23e-26	31.667	240	103	51.25
stu0539	MBLCLPDI_00105	2.50e-25	30.986	213	101	53.52
stu0539	MBLCLPDI_00814	7.74e-25	31.628	215	99.8	53.49
stu0539	MBLCLPDI_01802	3.60e-24	32.127	221	100	56.56
stu0539	MBLCLPDI_01568	2.14e-22	33.175	211	93.6	52.13
stu0539	MBLCLPDI_00038	1.64e-21	30.876	217	89.7	50.23
stu0539	MBLCLPDI_01979	3.12e-21	28.139	231	89.4	48.48
stu0539	MBLCLPDI_00322	4.29e-20	32.287	223	85.9	50.67
stu0539	MBLCLPDI_00202	1.60e-19	28.326	233	84.3	51.50
stu0539	MBLCLPDI_00208	1.76e-19	33.178	214	86.3	54.67
stu0539	MBLCLPDI_01120	2.64e-19	28.788	198	84.0	51.52
stu0539	MBLCLPDI_01668	6.38e-19	29.464	224	82.4	50.00
stu0539	MBLCLPDI_01606	4.57e-18	29.730	222	80.9	53.15
stu0539	MBLCLPDI_01945	4.88e-18	30.435	207	80.1	51.21
stu0539	MBLCLPDI_02019	2.32e-17	29.187	209	77.4	49.76
stu0539	MBLCLPDI_01862	3.96e-17	28.017	232	77.8	54.31
stu0539	MBLCLPDI_00566	4.27e-17	30.303	198	76.6	47.47
stu0539	MBLCLPDI_01397	1.19e-15	28.440	218	72.8	51.38
stu0539	MBLCLPDI_01723	2.32e-15	26.267	217	72.0	48.85
stu0539	MBLCLPDI_02018	7.24e-13	29.032	217	67.0	49.77
stu0539	MBLCLPDI_00977	2.34e-10	28.000	225	57.4	46.67
stu0539	MBLCLPDI_01818	6.80e-09	26.882	186	53.9	44.09
stu0539	MBLCLPDI_01818	4.66e-08	25.758	198	51.2	43.43
stu0539	MBLCLPDI_01970	9.10e-07	25.854	205	47.4	41.46
stu0541	MBLCLPDI_01155	2.98e-96	57.940	233	277	71.67
stu0543	MBLCLPDI_00990	1.19e-12	25.726	241	61.2	46.89
stu0543	MBLCLPDI_00123	5.54e-10	30.709	127	53.5	51.18
stu0543	MBLCLPDI_00458	3.93e-09	33.333	87	51.2	51.72
stu0543	MBLCLPDI_01363	2.09e-07	27.389	157	46.2	49.68
stu0543	MBLCLPDI_00021	1.53e-05	31.579	76	40.4	60.53
stu0545	MBLCLPDI_01104	1.14e-14	26.087	184	70.1	47.28
stu0546	MBLCLPDI_01862	8.06e-24	26.364	220	94.0	54.55
stu0546	MBLCLPDI_00105	2.54e-22	27.386	241	89.7	51.45
stu0546	MBLCLPDI_01802	1.12e-21	26.582	237	89.7	52.32
stu0546	MBLCLPDI_01568	4.50e-21	29.268	246	87.0	47.97
stu0546	MBLCLPDI_00814	4.93e-21	27.679	224	86.3	50.89
stu0546	MBLCLPDI_01120	7.88e-21	31.156	199	85.9	54.27
stu0546	MBLCLPDI_00322	2.16e-20	29.279	222	84.3	50.45
stu0546	MBLCLPDI_01607	1.41e-19	29.524	210	82.4	51.90
stu0546	MBLCLPDI_01397	1.78e-19	23.762	202	81.6	49.01
stu0546	MBLCLPDI_01723	1.16e-18	27.419	248	79.7	50.81
stu0546	MBLCLPDI_01606	1.50e-17	26.636	214	77.0	50.47
stu0546	MBLCLPDI_00566	4.81e-17	28.899	218	74.3	47.71
stu0546	MBLCLPDI_02018	6.36e-17	29.665	209	77.0	50.24
stu0546	MBLCLPDI_00038	6.85e-17	27.861	201	74.3	53.23
stu0546	MBLCLPDI_00208	3.88e-16	23.462	260	73.6	48.46
stu0546	MBLCLPDI_00202	1.74e-15	23.894	226	70.9	46.90
stu0546	MBLCLPDI_01829	3.29e-14	24.775	222	67.4	51.80
stu0546	MBLCLPDI_02019	4.62e-14	29.648	199	66.2	46.23
stu0546	MBLCLPDI_01482	3.22e-13	27.835	194	64.7	49.48
stu0546	MBLCLPDI_00856	7.77e-13	26.966	267	64.7	46.44
stu0546	MBLCLPDI_00856	1.17e-07	26.667	195	48.5	42.56
stu0546	MBLCLPDI_01945	6.57e-12	26.667	180	60.5	48.89
stu0546	MBLCLPDI_01979	1.32e-11	25.854	205	59.3	46.34
stu0546	MBLCLPDI_00019	2.13e-11	25.000	244	60.1	43.85
stu0546	MBLCLPDI_01818	4.15e-11	27.232	224	58.9	47.32
stu0546	MBLCLPDI_01818	4.88e-10	28.497	193	55.8	46.63
stu0546	MBLCLPDI_00235	5.20e-11	21.171	222	57.4	48.20
stu0546	MBLCLPDI_01970	8.42e-11	26.471	238	58.2	46.64
stu0546	MBLCLPDI_00558	1.70e-10	27.660	235	57.4	42.13
stu0546	MBLCLPDI_01846	1.07e-09	26.667	195	55.1	46.15
stu0546	MBLCLPDI_01668	1.76e-09	23.474	213	53.1	44.60
stu0546	MBLCLPDI_00381	3.65e-09	27.879	165	53.1	46.06
stu0549	MBLCLPDI_02033	1.73e-13	38.983	59	54.7	62.71
stu0549	MBLCLPDI_01952	2.33e-05	30.000	60	35.8	55.00
stu0552	MBLCLPDI_01666	9.62e-61	44.545	220	186	67.73
stu0552	MBLCLPDI_01665	4.69e-55	43.498	223	172	65.02
stu0553	MBLCLPDI_00845	3.12e-46	39.241	237	150	56.12
stu0554	MBLCLPDI_00696	5.61e-50	30.541	370	168	46.22
stu0554	MBLCLPDI_00408	1.73e-06	25.660	265	45.4	40.38
stu0557	MBLCLPDI_00191	1.19e-128	45.538	437	375	62.24
stu0557	MBLCLPDI_00716	1.96e-47	25.270	463	165	47.52
stu0557	MBLCLPDI_01561	2.27e-43	32.320	362	154	50.83
stu0557	MBLCLPDI_00072	3.51e-13	24.138	348	66.6	41.67
stu0557	MBLCLPDI_00407	4.43e-12	25.890	309	62.4	40.78
stu0557	MBLCLPDI_01198	1.27e-08	25.243	309	52.8	40.45
stu0559	MBLCLPDI_01002	5.58e-57	39.355	310	182	57.42
stu0560	MBLCLPDI_01001	8.48e-56	38.411	302	180	58.28
stu0561	MBLCLPDI_01000	1.38e-37	29.023	348	134	50.29
stu0562	MBLCLPDI_00999	2.77e-74	37.353	340	229	59.12
stu0563	MBLCLPDI_00238	1.45e-162	51.670	449	463	68.60
stu0563	MBLCLPDI_00695	5.36e-06	28.571	119	43.5	51.26
stu0564	MBLCLPDI_00682	6.33e-49	43.750	176	153	64.77
stu0566	MBLCLPDI_00684	1.81e-63	41.921	229	193	62.88
stu0566	MBLCLPDI_00120	1.91e-08	27.119	177	49.3	44.07
stu0569	MBLCLPDI_01473	4.59e-20	28.862	246	85.5	47.15
stu0569	MBLCLPDI_01474	6.97e-12	23.554	242	61.6	42.98
stu0570	MBLCLPDI_01474	1.44e-116	43.210	405	343	65.19
stu0570	MBLCLPDI_00086	1.56e-05	25.455	110	42.7	47.27
stu0570	MBLCLPDI_01520	5.85e-05	27.206	136	40.8	47.79
stu0572	MBLCLPDI_02025	0.0	56.807	595	706	74.29
stu0572	MBLCLPDI_00778	7.47e-10	27.007	137	57.4	51.82
stu0572	MBLCLPDI_00583	1.19e-05	23.664	131	44.3	45.80
stu0572	MBLCLPDI_02010	3.95e-05	27.083	96	42.0	51.04
stu0575	MBLCLPDI_00859	3.01e-33	36.620	213	115	60.56
stu0576	MBLCLPDI_00223	1.34e-128	47.229	415	374	65.78
stu0577	MBLCLPDI_00761	8.25e-116	47.804	387	338	65.89
stu0578	MBLCLPDI_00857	8.74e-19	27.055	292	80.9	39.04
stu0579	MBLCLPDI_00858	2.50e-28	34.395	157	99.4	53.50
stu0581	MBLCLPDI_00735	0.0	67.677	396	548	82.32
stu0581	MBLCLPDI_00050	2.40e-07	24.169	331	48.5	40.79
stu0581	MBLCLPDI_01478	4.03e-07	24.110	365	47.8	38.90
stu0581	MBLCLPDI_00286	6.23e-05	33.766	77	40.8	50.65
stu0582	MBLCLPDI_00736	2.51e-78	53.439	189	229	73.02
stu0582	MBLCLPDI_00826	3.04e-06	27.907	129	42.4	50.39
stu0583	MBLCLPDI_01169	5.98e-172	53.691	447	487	74.50
stu0583	MBLCLPDI_01657	1.33e-99	36.344	465	303	56.99
stu0583	MBLCLPDI_00106	1.10e-73	32.829	463	235	53.56
stu0583	MBLCLPDI_01438	2.53e-64	32.701	422	210	53.79
stu0583	MBLCLPDI_00431	6.09e-64	32.589	448	209	54.24
stu0583	MBLCLPDI_01047	6.98e-61	30.603	464	201	53.88
stu0583	MBLCLPDI_01282	1.34e-20	24.684	474	89.7	43.88
stu0583	MBLCLPDI_00214	7.00e-20	24.348	460	87.8	44.13
stu0583	MBLCLPDI_01796	4.37e-16	21.983	464	75.9	42.89
stu0583	MBLCLPDI_00416	1.00e-13	22.917	432	68.6	41.90
stu0583	MBLCLPDI_01841	2.16e-13	23.223	422	67.4	43.36
stu0583	MBLCLPDI_01807	3.10e-13	23.185	427	67.0	41.22
stu0583	MBLCLPDI_00387	1.76e-10	22.965	479	58.5	44.26
stu0583	MBLCLPDI_00081	2.94e-09	22.274	431	54.7	43.85
stu0583	MBLCLPDI_02030	1.04e-08	23.022	417	52.8	46.04
stu0583	MBLCLPDI_01361	5.26e-05	25.767	163	41.2	46.63
stu0584	MBLCLPDI_01170	1.08e-63	37.540	309	200	56.63
stu0587	MBLCLPDI_00869	6.39e-55	47.442	215	170	64.19
stu0588	MBLCLPDI_00870	0.0	67.702	644	897	81.99
stu0588	MBLCLPDI_00005	0.0	51.487	639	611	69.33
stu0589	MBLCLPDI_00871	0.0	60.054	746	899	77.21
stu0589	MBLCLPDI_00006	2.12e-180	41.622	740	535	61.62
stu0591	MBLCLPDI_00522	1.31e-06	26.316	76	38.1	59.21
stu0592	MBLCLPDI_00851	2.99e-123	48.883	403	359	68.98
stu0592	MBLCLPDI_00283	2.57e-16	39.216	102	72.0	57.84
stu0592	MBLCLPDI_00283	9.00e-13	42.857	77	62.0	70.13
stu0592	MBLCLPDI_00312	1.24e-08	28.070	114	52.8	56.14
stu0592	MBLCLPDI_00312	3.81e-08	36.111	72	51.2	65.28
stu0602	MBLCLPDI_01478	0.0	61.119	751	921	77.36
stu0602	MBLCLPDI_01646	0.0	50.901	666	640	69.52
stu0602	MBLCLPDI_00050	0.0	46.389	720	592	64.31
stu0603	MBLCLPDI_00468	5.24e-117	49.693	326	337	71.78
stu0603	MBLCLPDI_00129	1.04e-12	32.168	143	63.5	48.95
stu0604	MBLCLPDI_01471	6.16e-08	32.468	77	41.6	54.55
stu0605	MBLCLPDI_00815	1.03e-50	44.651	215	168	60.93
stu0605	MBLCLPDI_00565	1.98e-42	39.086	197	139	60.91
stu0605	MBLCLPDI_00321	3.03e-38	34.419	215	129	56.74
stu0605	MBLCLPDI_01670	8.42e-31	31.925	213	109	53.99
stu0605	MBLCLPDI_01671	6.33e-25	31.250	192	94.0	54.17
stu0605	MBLCLPDI_00104	7.82e-24	33.333	207	94.7	54.11
stu0606	MBLCLPDI_00105	1.82e-109	63.598	239	311	76.57
stu0606	MBLCLPDI_00814	9.01e-106	60.729	247	302	74.09
stu0606	MBLCLPDI_01668	4.01e-83	52.893	242	244	69.83
stu0606	MBLCLPDI_00322	7.42e-71	46.914	243	213	63.37
stu0606	MBLCLPDI_00566	8.88e-63	45.894	207	192	66.18
stu0606	MBLCLPDI_00208	8.71e-58	39.921	253	183	63.64
stu0606	MBLCLPDI_00202	1.46e-48	38.554	249	157	55.02
stu0606	MBLCLPDI_01802	1.12e-46	36.100	241	155	58.09
stu0606	MBLCLPDI_01723	1.84e-45	35.246	244	149	56.15
stu0606	MBLCLPDI_00038	1.06e-43	38.393	224	143	58.93
stu0606	MBLCLPDI_02019	3.74e-43	39.269	219	142	59.82
stu0606	MBLCLPDI_01606	8.86e-42	36.364	242	140	57.02
stu0606	MBLCLPDI_02018	8.26e-40	37.668	223	141	60.09
stu0606	MBLCLPDI_01945	1.26e-37	35.111	225	128	53.78
stu0606	MBLCLPDI_01607	6.15e-35	34.112	214	122	60.28
stu0606	MBLCLPDI_01568	9.36e-28	30.222	225	103	52.00
